PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),RESERVOIR_CLASSIFICATION
2015-08-06,Well_#17,24.0,1665,156.689,689.026,100.0,66.679,89.945,256049,239141,345426,293198,DEPU
2015-08-07,Well_#17,24.0,1680,155.369,691.366,100.0,67.105,90.181,256556,239646,346156,293647,DEPU
2015-08-08,Well_#17,24.0,1661,154.037,686.77,100.0,68.36,88.647,257060,240149,346882,294129,DEPU
2015-08-09,Well_#17,24.0,1652,157.04,681.109,100.0,68.518,87.873,257573,240650,347605,294589,DEPU
2015-08-10,Well_#17,24.0,1659,153.927,691.634,100.0,67.504,89.759,258078,241145,348321,295047,DEPU
2015-08-11,Well_#17,24.0,1655,157.547,692.851,100.0,67.391,90.187,258579,241639,349034,295501,DEPU
2015-08-12,Well_#17,24.0,1657,159.218,691.174,100.0,67.618,89.697,259077,242129,349742,295951,DEPU
2015-08-13,Well_#17,24.0,1658,159.261,691.459,100.0,67.234,89.757,259569,242615,350444,296400,DEPU
2015-08-14,Well_#17,24.0,1658,155.086,688.751,100.0,67.16,89.759,260060,243099,351143,296847,DEPU
2015-08-15,Well_#17,24.0,1638,158.639,686.986,100.0,66.906,89.864,260547,243580,351837,297290,DEPU
2015-08-16,Well_#17,24.0,1635,156.782,686.18,100.0,67.729,88.798,261029,244058,352528,297729,DEPU
2015-08-17,Well_#17,24.0,1645,156.936,684.658,100.0,67.84,89.086,261505,244531,353211,298164,DEPU
2015-08-18,Well_#17,24.0,1651,156.34,685.036,100.0,67.666,89.199,261982,245000,353889,298596,DEPU
2015-08-19,Well_#17,24.0,1627,153.724,680.742,100.0,68.251,88.28,262453,245467,354563,299025,DEPU
2015-08-20,Well_#17,24.0,1650,156.785,679.294,100.0,67.39,87.871,262923,245934,355237,299478,DEPU
2015-08-21,Well_#17,24.0,1642,157.317,681.428,100.0,68.732,87.978,263378,246392,355899,299904,DEPU
2015-08-22,Well_#17,24.0,1626,153.908,690.011,100.0,65.635,89.951,263846,246856,356570,300338,DEPU
2015-08-23,Well_#17,24.0,1619,154.24,685.736,100.0,65.488,90.132,264310,247319,357238,300770,DEPU
2015-08-24,Well_#17,24.0,1640,158.496,687.181,100.0,65.494,90.17,264780,247790,357919,301198,DEPU
2015-08-25,Well_#17,24.0,1617,157.991,777.291,100.0,65.51,90.241,265228,248237,358564,301600,DEPU
2015-08-26,Well_#17,24.0,1629,159.801,786.532,100.0,65.909,90.098,265669,248684,359210,302023,DEPU
2015-08-27,Well_#17,24.0,1641,156.366,785.75,100.0,65.659,90.03,266107,249130,359855,302449,DEPU
2015-08-28,Well_#17,24.0,1636,159.575,784.094,100.0,65.921,89.941,266548,249575,360497,302874,DEPU
2015-08-29,Well_#17,24.0,1619,158.365,782.734,100.0,66.385,89.844,266985,250018,361137,303292,DEPU
2015-08-30,Well_#17,24.0,1611,157.247,785.282,100.0,66.268,90.045,267408,250443,361751,303707,DEPU
2015-08-31,Well_#17,24.0,1616,156.796,789.649,100.0,66.811,89.97,267829,250863,362357,304121,DEPU
2015-09-01,Well_#17,24.0,1619,155.786,783.071,100.0,67.709,88.314,268254,251290,362974,304535,DEPU
2015-09-02,Well_#17,24.0,1609,159.829,782.637,100.0,66.853,89.259,268681,251722,363598,304949,DEPU
2015-09-03,Well_#17,24.0,1598,154.265,774.145,100.0,68.223,87.26,269100,252150,364216,305355,DEPU
2015-09-04,Well_#17,23.0,1612,155.254,771.999,100.0,68.744,86.5,269499,252562,364811,305741,DEPU
2015-09-05,Well_#17,24.0,1593,155.676,775.394,100.0,68.505,88.163,269910,252984,365421,306142,DEPU
2015-09-06,Well_#17,24.0,1594,156.608,778.874,100.0,67.533,88.978,270324,253404,366029,306543,DEPU
2015-09-07,Well_#17,24.0,1589,154.514,783.497,100.0,67.614,89.199,270728,253816,366623,306945,DEPU
2015-09-08,Well_#17,24.0,1589,155.397,779.004,100.0,68.215,89.056,271126,254218,367204,307340,DEPU
2015-09-09,Well_#17,24.0,1610,154.802,772.481,100.0,69.495,86.989,271517,254613,367774,307732,DEPU
2015-09-10,Well_#17,24.0,1610,159.747,776.426,100.0,68.939,87.383,271902,255006,368343,308123,DEPU
2015-09-11,Well_#17,24.0,1602,154.888,777.212,100.0,68.478,88.403,272291,255401,368912,308513,DEPU
2015-09-12,Well_#17,24.0,1584,155.675,779.004,100.0,67.887,88.5,272680,255794,369480,308926,DEPU
2015-09-13,Well_#17,24.0,1579,155.596,776.253,100.0,67.596,88.644,273068,256188,370050,309320,DEPU
2015-09-14,Well_#17,22.83,1590,155.237,763.419,86.52358,71.126,86.782,273396,256531,370544,309666,DEPU
2015-09-15,Well_#17,24.0,1573,159.335,777.738,100.0,66.199,89.738,273783,256918,371103,310072,DEPU
2015-09-16,Well_#17,24.0,1574,154.291,780.115,100.0,65.657,89.746,274221,257366,371751,310464,DEPU
2015-09-17,Well_#17,24.0,1591,157.092,777.52,100.0,66.128,88.667,274648,257803,372383,310850,DEPU
2015-09-18,Well_#17,24.0,1572,156.009,774.211,100.0,66.063,88.03,275074,258234,373005,311231,DEPU
2015-09-19,Well_#17,24.0,1570,155.685,777.896,100.0,65.829,88.451,275490,258665,373627,311611,DEPU
2015-09-20,Well_#17,24.0,1587,157.765,776.138,100.0,66.04,87.656,275894,259082,374230,311988,DEPU
2015-09-21,Well_#17,24.0,1574,156.605,773.523,100.0,66.105,87.616,276298,259497,374829,312362,DEPU
2015-09-22,Well_#17,24.0,1566,156.577,775.454,100.0,65.324,88.934,276705,259910,375425,312735,DEPU
2015-09-23,Well_#17,24.0,1574,157.984,772.363,100.0,65.427,88.729,277101,260319,376016,313106,DEPU
2015-09-24,Well_#17,24.0,1564,157.541,770.578,100.0,65.348,88.521,277520,260824,376746,313488,DEPU
2015-09-25,Well_#17,24.0,1580,153.801,773.168,100.0,64.908,88.427,277955,261329,377476,313872,DEPU
2015-09-26,Well_#17,24.0,1573,156.455,773.797,100.0,65.652,88.017,278328,261743,378073,314268,DEPU
2015-09-27,Well_#17,24.0,1575,159.873,769.395,100.0,65.507,88.78,278774,262197,378729,314643,DEPU
2015-09-28,Well_#17,24.0,1557,156.132,770.875,100.0,65.551,88.234,279205,262657,379394,315013,DEPU
2015-09-29,Well_#17,24.0,1567,156.526,769.23,100.0,65.358,88.685,279624,263065,379983,315382,DEPU
2015-09-30,Well_#17,24.0,1544,155.52,774.43,100.0,65.408,89.202,280021,263436,380519,315759,DEPU
2011-02-17,Well_#18,23.16,2221,158.676,0.0,42.45829,167.235,86.966,935,817,817,21,ACHI
2011-02-18,Well_#18,17.93,2263,158.437,0.0,38.2258,176.81,80.099,1547,1358,1358,199,ACHI
2011-02-19,Well_#18,24.0,2224,158.708,0.0,43.27927,166.904,87.122,2498,2191,2191,283,ACHI
2011-02-20,Well_#18,24.0,2236,158.712,0.0,42.30382,169.901,86.561,3427,3003,3003,388,ACHI
2011-02-21,Well_#18,24.0,2258,158.671,0.0,40.27762,175.918,86.423,4311,3779,3779,514,ACHI
2011-02-22,Well_#18,24.0,2213,156.251,0.0,40.53982,169.528,83.557,5211,4568,4568,649,ACHI
2011-02-23,Well_#18,24.0,2248,158.693,0.0,41.16057,171.436,86.873,6106,5352,5352,793,ACHI
2011-02-24,Well_#18,24.0,2247,158.701,0.0,41.23936,170.614,87.683,7003,6136,6136,950,ACHI
2011-02-25,Well_#18,21.5,2267,158.608,0.0,37.6127,174.712,85.296,7686,6732,6732,1397,ACHI
2011-02-26,Well_#18,24.0,2243,158.675,0.0,41.05456,169.563,85.357,8555,7496,7496,1595,ACHI
2011-02-27,Well_#18,23.17,2289,158.571,0.0,34.35144,180.74,84.26,9205,8088,8088,2177,ACHI
2011-02-28,Well_#18,24.0,2208,158.701,0.0,44.58628,159.514,87.405,10165,8920,8920,2350,ACHI
2011-03-01,Well_#18,6.64,2209,158.515,0.0,42.1589,149.143,84.551,10445,9151,9151,2352,ACHI
2011-03-02,Well_#18,19.02,2271,157.561,0.0,37.41535,142.111,72.242,11054,9691,9691,2555,ACHI
2011-03-03,Well_#18,24.0,2200,158.711,0.0,44.29463,158.689,86.804,11975,10500,10500,2727,ACHI
2011-03-04,Well_#18,24.0,2201,158.736,0.0,44.21148,158.81,85.239,12894,11303,11303,3055,ACHI
2011-03-05,Well_#18,24.0,2200,158.747,0.0,44.30952,158.395,81.981,13812,12106,12106,3399,ACHI
2011-03-06,Well_#18,24.0,2201,158.755,0.0,44.23523,158.352,81.968,14728,12908,12908,3713,ACHI
2011-03-07,Well_#18,7.49,2191,158.785,0.0,42.72117,154.202,82.594,15038,13175,13175,3818,ACHI
2011-03-08,Well_#18,4.51,2451,157.147,0.0,18.10215,202.881,47.913,15090,13239,13239,3839,ACHI
2011-03-09,Well_#18,24.5,2266,158.683,0.0,39.83214,171.084,81.803,15936,13978,13978,4107,ACHI
2011-03-10,Well_#18,24.0,2215,158.844,0.0,45.56481,157.123,88.076,16880,14803,14803,4479,ACHI
2011-03-11,Well_#18,24.0,2213,158.873,0.0,45.62383,156.208,87.537,17826,15630,15630,4851,ACHI
2011-03-12,Well_#18,24.0,2224,158.871,0.0,44.40424,159.126,86.096,18761,16442,16442,5218,ACHI
2011-03-13,Well_#18,22.33,2245,158.809,0.0,41.56835,163.131,83.586,19575,17148,17148,5539,ACHI
2011-03-14,Well_#18,23.0,2252,158.831,0.0,40.72415,165.882,84.626,20440,17904,17904,5878,ACHI
2011-03-15,Well_#18,24.0,2299,158.745,0.0,37.27724,180.757,85.325,21230,18594,18594,6214,ACHI
2011-03-16,Well_#18,24.0,2294,158.737,0.0,37.7119,178.704,85.155,22037,19299,19299,6541,ACHI
2011-03-17,Well_#18,24.0,2294,158.739,0.0,37.66217,178.327,85.344,22840,20001,20001,6858,ACHI
2011-03-18,Well_#18,24.0,2291,158.748,0.0,38.02852,176.663,84.442,23655,20715,20715,7163,ACHI
2011-03-19,Well_#18,21.5,2321,158.643,0.0,33.93993,182.243,80.54,24305,21289,21289,7394,ACHI
2011-03-20,Well_#18,24.0,2241,158.853,0.0,43.39606,160.051,85.599,25213,22083,22083,7728,ACHI
2011-03-21,Well_#18,24.0,2240,158.876,0.0,43.3805,159.477,85.131,26115,22873,22873,8058,ACHI
2011-03-22,Well_#18,24.0,2239,158.887,0.0,43.42679,159.057,87.234,27020,23666,23666,8409,ACHI
2011-03-23,Well_#18,24.0,2236,158.902,0.0,43.6222,158.109,88.448,27929,24460,24460,8765,ACHI
2011-03-24,Well_#18,21.35,2242,158.909,0.0,42.01924,159.13,86.531,28709,25142,25142,9083,ACHI
2011-03-25,Well_#18,23.99,2261,158.831,0.0,41.62264,162.195,83.529,29561,25889,25889,9453,ACHI
2011-03-26,Well_#18,24.0,2236,158.94,0.0,44.16423,156.538,86.315,30471,26688,26688,9843,ACHI
2011-03-27,Well_#18,24.0,2236,158.941,0.0,44.21343,156.087,84.049,31380,27485,27485,10250,ACHI
2011-03-28,Well_#18,24.0,2236,158.947,0.0,44.19709,155.666,85.452,32284,28289,28289,10655,ACHI
2011-03-29,Well_#18,24.0,2236,158.957,0.0,44.21148,155.134,86.104,33190,29085,29085,11055,ACHI
2011-03-30,Well_#18,24.0,2243,158.952,0.0,43.32067,156.908,86.878,34085,29873,29873,11471,ACHI
2011-03-31,Well_#18,24.0,2255,158.931,0.0,41.89396,160.371,85.817,34962,30645,30645,11834,ACHI
2011-04-01,Well_#18,24.0,2282,158.883,0.0,38.97012,168.656,86.045,35786,31372,31372,12053,ACHI
2011-04-02,Well_#18,24.0,2288,158.86,0.0,38.42847,170.269,87.176,36586,32078,32078,12336,ACHI
2011-04-03,Well_#18,24.0,2287,158.856,0.0,38.61873,169.124,85.755,37386,32785,32785,12612,ACHI
2011-04-04,Well_#18,22.67,2315,158.799,0.0,34.98098,173.151,83.14,38061,33379,33379,12853,ACHI
2011-04-05,Well_#18,24.0,2283,158.865,0.0,38.95681,167.695,86.53,38866,34091,34091,13142,ACHI
2011-04-06,Well_#18,24.0,2284,158.869,0.0,38.74985,167.818,86.117,39666,34797,34797,13414,ACHI
2011-04-07,Well_#18,21.5,2312,158.797,0.0,35.56386,174.957,85.907,40308,35366,35366,13637,ACHI
2011-04-08,Well_#18,22.25,2308,158.782,0.0,36.07215,173.366,85.258,40983,35965,35965,14029,ACHI
2011-04-09,Well_#18,24.0,2293,158.864,0.0,37.96721,170.334,85.025,41770,36657,36657,14180,ACHI
2011-04-10,Well_#18,24.0,2302,158.843,0.0,36.45527,173.171,84.706,42541,37341,37341,14538,ACHI
2011-04-11,Well_#18,24.0,2308,158.855,0.0,36.42135,173.899,87.087,43316,38029,38029,14869,ACHI
2011-04-12,Well_#18,24.0,2314,158.862,0.0,37.13863,175.001,88.112,44089,38714,38714,15200,ACHI
2011-04-13,Well_#18,24.0,2285,158.921,0.0,39.65053,166.038,88.047,44910,39457,39457,15569,ACHI
2011-04-14,Well_#18,24.0,2277,158.953,0.0,39.43366,163.317,88.267,45741,40191,40191,15968,ACHI
2011-04-15,Well_#18,24.0,2278,158.967,0.0,40.27002,162.938,87.303,46567,40921,40921,16334,ACHI
2011-04-16,Well_#18,24.0,2278,158.977,0.0,40.31321,162.211,84.905,47397,41655,41655,16739,ACHI
2011-04-17,Well_#18,24.0,2279,158.984,0.0,40.26449,162.031,84.779,48222,42384,42384,17138,ACHI
2011-04-18,Well_#18,24.0,2279,158.987,0.0,40.29132,161.534,85.824,48950,43027,43027,17507,ACHI
2011-04-19,Well_#18,24.0,2290,158.978,0.0,39.20698,163.803,86.064,49650,43643,43643,17857,ACHI
2011-04-20,Well_#18,24.0,2266,159.022,0.0,41.78386,156.575,85.789,50408,44308,44308,18248,ACHI
2011-04-21,Well_#18,24.0,2279,159.0,0.0,40.261,160.238,86.618,51132,44944,44944,18619,ACHI
2011-04-22,Well_#18,24.0,2278,159.002,0.0,40.28701,159.86,86.455,51823,45549,45549,19018,ACHI
2011-04-23,Well_#18,24.0,2270,159.018,0.0,41.02847,157.421,86.944,52528,46164,46164,19434,ACHI
2011-04-24,Well_#18,24.0,2260,159.044,0.0,42.01759,154.281,88.994,53253,46796,46796,19766,ACHI
2011-04-25,Well_#18,24.0,2256,159.061,0.0,42.24799,152.873,89.324,53983,47435,47435,20046,ACHI
2011-04-26,Well_#18,24.0,2255,159.068,0.0,42.27879,152.241,89.263,54713,48072,48072,20497,ACHI
2011-04-27,Well_#18,24.0,2253,159.076,0.0,42.36138,151.18,89.26,55443,48711,48711,21016,ACHI
2011-04-28,Well_#18,24.0,2252,159.085,0.0,42.33033,150.565,89.25,56170,49349,49349,21497,ACHI
2011-04-29,Well_#18,24.0,2251,159.088,0.0,42.29421,150.234,89.18,56889,49999,49999,21964,ACHI
2011-04-30,Well_#18,24.0,2251,159.092,0.0,42.29172,149.985,88.763,57613,50631,50631,22255,ACHI
2011-05-01,Well_#18,22.86,2251,159.1,0.0,42.33026,148.8,87.641,58301,51236,51236,22710,ACHI
2011-05-02,Well_#18,23.48,2318,158.928,0.0,34.65937,165.7,84.442,58833,51697,51697,23104,ACHI
2011-05-03,Well_#18,15.03,2223,159.088,0.0,42.94307,143.612,87.634,59276,52082,52082,23455,ACHI
2011-05-04,Well_#18,22.48,2219,158.954,0.0,45.45265,139.71,83.246,59964,52676,52676,24029,ACHI
2011-05-05,Well_#18,24.0,2181,159.119,0.0,48.29858,133.026,85.865,60730,53337,53337,24631,ACHI
2011-05-06,Well_#18,24.0,2179,159.141,0.0,48.58062,132.056,86.596,61490,53997,53997,25080,ACHI
2011-05-07,Well_#18,24.0,2167,159.181,0.0,51.13866,128.156,88.052,62295,54696,54696,25647,ACHI
2011-05-08,Well_#18,24.0,2161,159.222,0.0,52.57536,125.947,88.871,63122,55413,55413,26295,ACHI
2011-05-09,Well_#18,18.83,2215,159.096,0.0,44.01092,137.286,83.37,63673,55896,55896,26693,ACHI
2011-05-10,Well_#18,24.0,2199,159.17,0.0,47.01093,136.085,89.054,64421,56548,56548,27287,ACHI
2011-05-11,Well_#18,24.0,2174,159.227,0.0,51.02367,128.537,89.406,65223,57247,57247,27726,ACHI
2011-05-12,Well_#18,24.0,2188,159.202,0.0,48.28459,132.591,89.149,65951,57882,57882,28304,ACHI
2011-05-13,Well_#18,24.0,2190,159.203,0.0,48.18231,132.586,88.957,66674,58515,58515,28855,ACHI
2011-05-14,Well_#18,24.0,2191,159.206,0.0,48.23385,132.355,88.755,67397,59147,59147,29442,ACHI
2011-05-15,Well_#18,24.0,2190,159.212,0.0,48.56892,131.768,89.087,68119,59804,59804,30011,ACHI
2011-05-16,Well_#18,24.0,2183,159.233,0.0,50.15083,129.202,87.925,68859,60451,60451,30619,ACHI
2011-05-17,Well_#18,24.0,2182,159.246,0.0,50.69465,128.357,88.171,69602,61101,61101,31276,ACHI
2011-05-18,Well_#18,24.0,2202,159.229,0.0,47.66568,133.556,89.038,70309,61721,61721,31864,ACHI
2011-05-19,Well_#18,24.0,2222,159.186,0.0,44.70623,138.957,88.886,70985,62315,62315,32398,ACHI
2011-05-20,Well_#18,24.0,2216,159.197,0.0,45.74376,136.643,88.613,71672,62917,62917,32789,ACHI
2011-05-21,Well_#18,24.0,2214,159.21,0.0,46.05398,135.789,88.42,72360,63521,63521,33189,ACHI
2011-05-22,Well_#18,24.0,2218,159.211,0.0,44.7401,136.411,88.082,73042,64119,64119,33699,ACHI
2011-05-23,Well_#18,24.0,2218,159.218,0.0,44.80523,135.972,88.158,73722,64716,64716,34116,ACHI
2011-05-24,Well_#18,22.83,2257,159.165,0.0,39.72879,144.999,85.779,74298,65244,65244,34518,ACHI
2011-05-25,Well_#18,24.0,2214,159.205,0.0,44.94371,135.224,87.835,74980,65841,65841,34958,ACHI
2011-05-26,Well_#18,24.0,2215,159.224,0.0,45.87758,134.919,88.429,75658,66436,66436,35458,ACHI
2011-05-27,Well_#18,24.0,2216,159.231,0.0,46.00541,134.69,86.191,76336,67028,67028,35908,ACHI
2011-05-28,Well_#18,24.0,2215,159.244,0.0,46.34277,133.985,83.626,77014,67621,67621,36410,ACHI
2011-05-29,Well_#18,24.0,2213,159.262,0.0,46.98715,132.982,84.064,77692,68214,68214,37058,ACHI
2011-05-30,Well_#18,24.0,2203,159.299,0.0,49.2231,129.367,85.651,78383,68818,68818,37708,ACHI
2011-05-31,Well_#18,24.0,2206,159.313,0.0,49.22629,129.441,84.202,79066,69414,69414,38405,ACHI
2011-06-01,Well_#18,24.0,2208,159.325,0.0,49.30579,129.417,85.163,79740,70002,70002,39102,ACHI
2011-06-02,Well_#18,24.0,2212,159.342,0.0,49.25979,129.644,86.59,80450,70622,70622,39736,ACHI
2011-06-03,Well_#18,24.0,2216,159.357,0.0,49.21074,129.839,87.825,81154,71235,71235,40355,ACHI
2011-06-04,Well_#18,24.0,1821,130.828,0.0,49.24111,130.029,86.077,81851,71843,71843,41004,ACHI
2011-06-05,Well_#18,24.0,2222,159.377,0.0,49.08621,130.643,84.836,82541,72448,72448,41654,ACHI
2011-06-06,Well_#18,24.0,2224,159.388,0.0,49.1617,130.477,84.69,83227,73052,73052,42303,ACHI
2011-06-07,Well_#18,24.0,2371,159.224,0.0,34.02369,165.577,82.041,83711,73493,73493,42749,ACHI
2011-06-08,Well_#18,24.0,2287,159.269,0.0,43.62859,145.218,84.696,84340,74057,74057,43330,ACHI
2011-06-09,Well_#18,24.0,2252,159.383,0.0,46.5828,135.85,88.505,85012,74644,74644,43973,ACHI
2011-06-10,Well_#18,23.33,2277,159.352,0.0,42.99535,141.214,87.134,85624,75193,75193,44548,ACHI
2011-06-11,Well_#18,24.0,2281,159.349,0.0,42.89603,143.483,88.679,86261,75752,75752,45152,ACHI
2011-06-12,Well_#18,24.0,2308,159.296,0.0,40.236,150.566,88.713,86859,76276,76276,45740,ACHI
2011-06-13,Well_#18,24.0,2297,159.317,0.0,41.8779,147.209,89.151,87467,76809,76809,46311,ACHI
2011-06-14,Well_#18,24.0,2296,159.334,0.0,42.23114,146.572,89.23,88072,77340,77340,46899,ACHI
2011-06-15,Well_#18,24.0,2299,159.343,0.0,42.24382,146.839,89.126,88675,77869,77869,47512,ACHI
2011-06-16,Well_#18,24.0,2301,159.353,0.0,42.29213,146.981,89.456,89279,78398,78398,48128,ACHI
2011-06-17,Well_#18,24.0,2307,159.365,0.0,42.05474,147.73,89.506,89876,78924,78924,48759,ACHI
2011-06-18,Well_#18,24.0,2326,159.339,0.0,40.59522,152.206,89.431,90495,79488,79488,49355,ACHI
2011-06-19,Well_#18,24.0,2324,159.354,0.0,40.99142,150.87,87.548,91123,80046,80046,50098,ACHI
2011-06-20,Well_#18,24.0,2315,159.383,0.0,42.09382,147.957,86.018,91772,80615,80615,50709,ACHI
2011-06-21,Well_#18,24.0,2321,159.386,0.0,41.78783,149.173,88.391,92415,81180,81180,51159,ACHI
2011-06-22,Well_#18,24.0,2322,159.399,0.0,41.9794,148.994,89.704,93052,81745,81745,51802,ACHI
2011-06-23,Well_#18,24.0,2312,159.426,0.0,43.33474,145.757,89.974,93704,82318,82318,52489,ACHI
2011-06-24,Well_#18,24.0,2318,159.436,0.0,42.84323,146.992,89.972,94349,82885,82885,53171,ACHI
2011-06-25,Well_#18,24.0,1768,120.924,0.0,41.72771,150.092,89.643,94980,83440,83440,53825,ACHI
2011-06-26,Well_#18,24.0,2345,159.414,0.0,40.50128,153.105,89.822,95605,83989,83989,54395,ACHI
2011-06-27,Well_#18,24.0,2369,159.399,0.0,38.67041,158.594,89.674,96197,84506,84506,54957,ACHI
2011-06-28,Well_#18,24.0,2366,159.324,0.0,38.78539,159.426,89.565,96804,85027,85027,55546,ACHI
2011-06-29,Well_#18,15.33,2083,141.234,0.0,34.2605,153.564,83.641,97163,85342,85342,55869,ACHI
2011-06-30,Well_#18,13.7,0,0.0,0.0,28.83903,173.148,74.336,97414,85557,85557,56037,ACHI
2011-07-01,Well_#18,24.0,0,0.0,0.0,41.81106,149.422,86.367,98077,86139,86139,56629,ACHI
2011-07-02,Well_#18,24.0,0,0.0,0.0,41.78546,149.532,85.403,98729,86711,86711,57203,ACHI
2011-07-03,Well_#18,21.6,0,0.0,0.0,39.01851,154.495,84.574,99264,87180,87180,57697,ACHI
2011-07-04,Well_#18,24.0,0,0.0,0.0,41.37897,151.322,88.952,99905,87743,87743,58309,ACHI
2011-07-05,Well_#18,24.0,0,0.0,0.0,40.98189,152.592,89.616,100534,88296,88296,58926,ACHI
2011-07-06,Well_#18,24.0,0,0.0,0.0,40.0962,152.99,89.734,101158,88843,88843,59543,ACHI
2011-07-07,Well_#18,24.0,0,0.0,0.0,40.83428,154.098,89.871,101779,89390,89390,60163,ACHI
2011-07-08,Well_#18,23.08,667,45.114,0.0,37.11508,159.838,88.951,102315,89871,89871,60694,ACHI
2011-07-09,Well_#18,24.0,2351,159.523,0.0,41.87801,151.454,89.337,102948,90434,90434,61357,ACHI
2011-07-10,Well_#18,18.5,463,31.44,0.0,40.5281,150.293,87.489,103376,90814,90814,61796,ACHI
2011-07-11,Well_#18,20.36,2393,159.329,0.0,36.96189,159.918,83.637,103791,91188,91188,62394,ACHI
2011-07-12,Well_#18,17.6,2355,159.493,0.0,39.41237,148.526,89.231,104198,91543,91543,63012,ACHI
2011-07-13,Well_#18,1.53,2621,154.205,0.0,7.91389,253.783,12.135,104211,91549,91549,63020,ACHI
2011-07-14,Well_#18,23.5,2363,159.201,0.0,38.44253,158.87,82.913,104739,92004,92004,63548,ACHI
2011-07-15,Well_#18,23.67,2319,159.372,0.0,40.98575,151.11,89.219,105323,92509,92509,64039,ACHI
2011-07-16,Well_#18,24.0,2291,159.402,0.0,43.07371,146.355,89.341,105941,93043,93043,64575,ACHI
2011-07-17,Well_#18,20.99,2291,159.395,0.0,41.36151,148.166,88.411,106461,93491,93491,65035,ACHI
2011-07-18,Well_#18,12.01,2333,158.962,0.0,37.25504,160.418,80.31,106749,93741,93741,65221,ACHI
2011-07-19,Well_#18,24.0,2287,159.414,0.0,42.28964,148.951,89.238,107351,94260,94260,65865,ACHI
2011-07-20,Well_#18,24.0,2276,159.4,0.0,42.23992,148.564,89.452,107939,94768,94768,66373,ACHI
2011-07-21,Well_#18,23.67,2284,159.366,0.0,39.95633,150.847,88.618,108542,95291,95291,66907,ACHI
2011-07-22,Well_#18,21.75,2360,159.157,0.0,30.61271,165.886,81.36,109051,95741,95741,67325,ACHI
2011-07-23,Well_#18,24.0,2246,159.419,0.0,43.45385,140.916,89.479,109714,96339,96339,67926,ACHI
2011-07-24,Well_#18,24.0,2243,159.493,0.0,46.10377,138.118,89.165,110385,96939,96939,68555,ACHI
2011-07-25,Well_#18,24.0,2261,159.489,0.0,44.31618,141.717,89.746,111023,97502,97502,69287,ACHI
2011-07-26,Well_#18,24.0,2283,159.477,0.0,42.54006,146.288,89.64,111634,98043,98043,69916,ACHI
2011-07-27,Well_#18,24.0,2291,159.464,0.0,41.93866,147.412,88.924,112225,98560,98560,70593,ACHI
2011-07-28,Well_#18,24.0,2278,159.448,0.0,42.64225,144.742,88.239,112800,99085,99085,71182,ACHI
2011-07-29,Well_#18,24.0,2271,159.431,0.0,42.67783,143.724,87.25,113369,99582,99582,71692,ACHI
2011-07-30,Well_#18,24.0,2265,159.419,0.0,42.73583,143.141,88.913,113932,100073,100073,72201,ACHI
2011-07-31,Well_#18,24.0,2257,159.409,0.0,42.77059,142.126,89.556,114487,100557,100557,72709,ACHI
2011-08-01,Well_#18,24.0,2236,159.417,0.0,45.04114,137.188,88.508,115150,101135,101135,73300,ACHI
2011-08-02,Well_#18,24.0,2211,159.462,0.0,48.26827,130.846,89.142,115841,101747,101747,73986,ACHI
2011-08-03,Well_#18,24.0,2219,159.482,0.0,47.66879,131.883,87.898,116522,102348,102348,74627,ACHI
